episode,reward,timestamp,agent,phase,mode,seed,latency_ms,energy_efficiency,task_scheduling_score,scalability_score,resource_allocation_score
195,0.34084000000000003,2025-09-23 07:27:27,costar,early,train,2,937.16,0.438,0.479,0.441,0.399
196,0.3438,2025-09-23 07:27:28,costar,early,train,2,935.2,0.438,0.479,0.441,0.4
197,0.32371999999999995,2025-09-23 07:27:29,costar,early,train,2,944.28,0.43,0.473,0.442,0.396
198,0.34754000000000007,2025-09-23 07:27:30,costar,early,train,2,964.46,0.46,0.493,0.442,0.41
199,0.3742999999999999,2025-09-23 07:27:31,costar,early,train,2,929.7,0.455,0.489,0.442,0.407
200,0.38802999999999993,2025-09-23 07:27:32,costar,early,train,2,922.97,0.459,0.492,0.442,0.41
201,0.37041,2025-09-23 07:27:33,costar,early,train,2,926.59,0.45,0.486,0.442,0.405
202,0.3418200000000001,2025-09-23 07:27:34,costar,early,train,2,933.18,0.435,0.476,0.442,0.398
203,0.36360000000000003,2025-09-23 07:27:35,costar,early,train,2,933.4,0.45,0.486,0.442,0.405
204,0.36256,2025-09-23 07:27:35,costar,early,train,2,932.44,0.449,0.486,0.441,0.405
205,0.2777999999999999,2025-09-23 07:27:36,costar,early,train,2,959.2,0.41,0.462,0.44,0.387
206,0.37944000000000006,2025-09-23 07:27:37,costar,early,train,2,923.56,0.455,0.491,0.44,0.408
207,0.33144,2025-09-23 07:27:38,costar,early,train,2,938.56,0.431,0.474,0.442,0.397
208,0.36388,2025-09-23 07:27:39,costar,early,train,2,931.12,0.448,0.485,0.442,0.405
209,0.3533200000000001,2025-09-23 07:27:40,costar,early,train,2,927.68,0.44,0.48,0.441,0.4
210,0.34911000000000003,2025-09-23 07:27:41,costar,early,train,2,926.89,0.436,0.478,0.441,0.399
211,0.37566,2025-09-23 07:27:42,costar,early,train,2,920.34,0.449,0.486,0.442,0.405
212,0.36241999999999996,2025-09-23 07:27:43,costar,early,train,2,924.58,0.443,0.482,0.442,0.402
213,0.39123,2025-09-23 07:27:44,costar,early,train,2,925.77,0.463,0.495,0.442,0.412
214,0.2512100000000001,2025-09-23 07:27:45,costar,early,train,2,968.79,0.397,0.451,0.442,0.381
215,0.26848,2025-09-23 07:27:46,costar,early,train,2,972.52,0.413,0.464,0.44,0.388
216,0.3503200000000001,2025-09-23 07:27:47,costar,early,train,2,930.68,0.44,0.481,0.44,0.401
217,0.35501000000000005,2025-09-23 07:27:48,costar,early,train,2,927.99,0.442,0.482,0.44,0.401
218,0.32304000000000005,2025-09-23 07:27:49,costar,early,train,2,941.96,0.428,0.472,0.442,0.395
219,0.35272000000000003,2025-09-23 07:27:50,costar,early,train,2,941.28,0.448,0.484,0.442,0.404
220,0.36802999999999997,2025-09-23 07:27:50,costar,early,train,2,931.97,0.452,0.488,0.442,0.406
221,0.36935999999999997,2025-09-23 07:27:51,costar,early,train,2,939.64,0.458,0.491,0.442,0.409
222,0.3647000000000001,2025-09-23 07:27:52,costar,early,train,2,944.3,0.458,0.491,0.442,0.409
223,0.3736100000000001,2025-09-23 07:27:53,costar,early,train,2,925.39,0.451,0.487,0.442,0.406
224,0.35241,2025-09-23 07:27:54,costar,early,train,2,937.59,0.445,0.483,0.442,0.403
225,0.2626000000000001,2025-09-23 07:27:55,costar,early,train,2,980.4,0.413,0.461,0.442,0.388
226,0.24957000000000013,2025-09-23 07:27:56,costar,early,train,2,982.43,0.406,0.458,0.441,0.385
227,0.33803,2025-09-23 07:27:57,costar,early,train,2,937.97,0.436,0.478,0.441,0.399
228,0.29719999999999996,2025-09-23 07:27:58,costar,early,train,2,944.8,0.413,0.463,0.441,0.388
229,0.30632999999999994,2025-09-23 07:27:59,costar,early,train,2,938.67,0.415,0.464,0.441,0.389
230,0.34817999999999993,2025-09-23 07:28:00,costar,early,train,2,936.82,0.442,0.482,0.441,0.402
231,0.34598000000000007,2025-09-23 07:28:01,costar,early,train,2,946.02,0.447,0.485,0.441,0.404
232,0.35575,2025-09-23 07:28:02,costar,early,train,2,928.25,0.442,0.482,0.441,0.401
233,0.33180000000000004,2025-09-23 07:28:03,costar,early,train,2,939.2,0.433,0.476,0.441,0.397
234,0.15240999999999988,2025-09-23 07:28:04,costar,early,train,2,989.59,0.348,0.423,0.437,0.357
235,0.22775000000000006,2025-09-23 07:28:05,costar,early,train,2,973.25,0.385,0.445,0.441,0.375
236,0.18348000000000003,2025-09-23 07:28:06,costar,early,train,2,1009.52,0.38,0.442,0.44,0.373
237,0.35650000000000004,2025-09-23 07:28:07,costar,early,train,2,938.5,0.45,0.488,0.44,0.405
238,0.3602000000000001,2025-09-23 07:28:08,costar,early,train,2,927.8,0.445,0.484,0.44,0.403
239,0.31323000000000006,2025-09-23 07:28:09,costar,early,train,2,944.77,0.424,0.47,0.441,0.393
240,0.38153,2025-09-23 07:28:09,costar,early,train,2,925.47,0.457,0.492,0.441,0.409
241,0.3470000000000001,2025-09-23 07:28:10,costar,early,train,2,942.0,0.445,0.484,0.441,0.403
242,0.37262999999999996,2025-09-23 07:28:11,costar,early,train,2,930.37,0.455,0.49,0.441,0.407
243,0.35302,2025-09-23 07:28:12,costar,early,train,2,927.98,0.44,0.48,0.441,0.4
244,0.34122,2025-09-23 07:28:13,costar,early,train,2,947.78,0.445,0.484,0.441,0.403
245,0.3478500000000001,2025-09-23 07:28:14,costar,early,train,2,931.15,0.438,0.479,0.441,0.4
246,0.3631000000000001,2025-09-23 07:28:15,costar,early,train,2,925.9,0.445,0.484,0.441,0.403
247,0.28857000000000005,2025-09-23 07:28:16,costar,early,train,2,949.43,0.411,0.463,0.44,0.387
248,0.32996,2025-09-23 07:28:17,costar,early,train,2,943.04,0.435,0.478,0.44,0.398
249,0.37533,2025-09-23 07:28:18,costar,early,train,2,929.67,0.457,0.492,0.44,0.408
250,0.30452000000000007,2025-09-23 07:28:19,costar,early,train,2,973.48,0.438,0.478,0.441,0.399
251,0.35314,2025-09-23 07:28:20,costar,early,train,2,932.86,0.443,0.482,0.441,0.402
252,0.34296000000000004,2025-09-23 07:28:21,costar,early,train,2,935.04,0.438,0.478,0.441,0.399
253,0.32258000000000003,2025-09-23 07:28:22,costar,early,train,2,973.42,0.45,0.487,0.441,0.405
254,0.38296,2025-09-23 07:28:23,costar,early,train,2,925.04,0.458,0.492,0.441,0.409
255,0.36248,2025-09-23 07:28:24,costar,early,train,2,930.52,0.447,0.485,0.442,0.404
256,0.36290999999999995,2025-09-23 07:28:25,costar,early,train,2,930.09,0.448,0.485,0.441,0.404
257,0.3683200000000001,2025-09-23 07:28:25,costar,early,train,2,927.68,0.45,0.486,0.441,0.405
258,0.29234,2025-09-23 07:28:26,costar,early,train,2,954.66,0.417,0.466,0.44,0.39
259,0.3520700000000001,2025-09-23 07:28:27,costar,early,train,2,929.93,0.441,0.482,0.44,0.401
260,0.21144000000000002,2025-09-23 07:28:28,costar,early,train,2,1050.56,0.426,0.47,0.442,0.394
261,0.24712000000000006,2025-09-23 07:28:29,costar,early,train,2,982.88,0.404,0.456,0.442,0.384
262,0.36909,2025-09-23 07:28:30,costar,early,train,2,939.91,0.458,0.491,0.442,0.409
263,0.35656,2025-09-23 07:28:31,costar,early,train,2,933.44,0.445,0.483,0.442,0.403
